"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X240","2020-05-08 15:00:00","394.000","196.000","0.800","29.800","0.660","966.100","","0.000","6.000","199.000","","32.700","","22.000",""
"C0S990","2020-05-08 15:00:00","409.000","44.000","1.600","27.300","0.880","964.400","","0.000","-99.000","-99.000","-99.000","29.000","","23.300",""
"C0E850","2020-05-08 15:00:00","104.000","253.000","3.600","31.500","0.590","995.200","","0.000","11.800","227.000","","32.900","","22.800",""
"C0T9B0","2020-05-08 15:00:00","558.000","0.000","0.200","22.600","0.990","949.300","","9.000","-99.000","-99.000","-99.000","23.700","","20.500",""
"C0G650","2020-05-08 15:00:00","34.000","277.000","0.700","33.400","0.540","1004.100","","0.000","-99.000","-99.000","-99.000","34.800","","25.500",""
"C0K580","2020-05-08 15:00:00","26.000","204.000","3.800","32.300","0.650","1006.900","","0.000","-99.000","-99.000","-99.000","34.100","","25.600",""
"CM0100","2020-05-08 15:00:00","25.000","283.000","2.400","30.800","0.620","1005.000","","0.000","8.900","274.000","","31.000","","24.000",""
"C0AC70","2020-05-08 15:00:00","71.000","0.000","0.100","30.700","0.670","1000.600","","0.000","6.000","316.000","","32.700","","24.200",""
"CM0130","2020-05-08 15:00:00","11.000","211.000","5.400","30.000","0.740","1008.600","","0.000","-99.000","-99.000","-99.000","30.300","","27.900",""
"C0W110","2020-05-08 15:00:00","16.000","197.000","5.300","23.200","0.900","1005.300","","0.500","-99.000","-99.000","-99.000","23.200","","19.800",""
"C0R670","2020-05-08 15:00:00","26.000","245.000","1.700","30.100","0.770","1008.000","","0.000","-99.000","-99.000","-99.000","30.800","","25.900",""
"C0X120","2020-05-08 15:00:00","28.000","234.000","4.000","32.100","0.640","1006.700","","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
"C0R100","2020-05-08 15:00:00","1006.000","193.000","1.700","23.800","0.840","901.600","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0R740","2020-05-08 15:00:00","58.000","259.000","2.700","29.200","0.790","1003.500","","0.000","-99.000","-99.000","-99.000","30.300","","25.600",""
"C0C700","2020-05-08 15:00:00","151.000","290.000","1.500","29.900","0.700","991.500","","0.000","7.800","268.000","","30.900","","23.400",""
"C0W130","2020-05-08 15:00:00","18.000","210.000","3.000","27.300","0.860","1005.700","","0.000","-99.000","-99.000","-99.000","28.300","","25.300",""
"C0F9R0","2020-05-08 15:00:00","20.000","274.000","5.600","31.000","0.750","1006.800","","0.000","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0V660","2020-05-08 15:00:00","25.000","243.000","4.000","30.900","0.720","1006.600","","0.000","-99.000","-99.000","-99.000","31.800","","27.400",""
"C0C590","2020-05-08 15:00:00","72.000","254.000","1.600","28.900","0.770","999.300","","0.000","-99.000","-99.000","-99.000","30.000","","23.300",""
"C0M790","2020-05-08 15:00:00","15.000","242.000","3.700","31.500","0.660","1005.900","","0.000","-99.000","-99.000","-99.000","33.400","","26.400",""
"C0R130","2020-05-08 15:00:00","1040.000","259.000","1.600","28.000","0.700","895.600","","0.000","-99.000","-99.000","-99.000","29.800","","21.600",""
"C0AH30","2020-05-08 15:00:00","755.000","155.000","3.400","22.600","0.970","925.900","","0.000","-99.000","-99.000","-99.000","26.400","","19.600",""
"C0X170","2020-05-08 15:00:00","50.000","261.000","3.500","32.200","0.650","1003.000","","0.000","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0K291","2020-05-08 15:00:00","8.000","226.000","4.200","31.100","0.710","1008.400","","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0D480","2020-05-08 15:00:00","223.000","265.000","1.100","28.600","0.740","982.300","","0.000","-99.000","-99.000","-99.000","30.500","","21.400",""
"C0F0C0","2020-05-08 15:00:00","983.000","185.000","3.000","26.600","0.780","902.000","","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0U860","2020-05-08 15:00:00","5.000","85.000","0.900","26.900","0.920","1009.100","","0.000","-99.000","-99.000","-99.000","28.500","","24.300",""
"C0UA50","2020-05-08 15:00:00","808.000","129.000","3.800","20.800","1.000","921.000","","0.000","-99.000","-99.000","-99.000","22.400","","19.600",""
"C0X320","2020-05-08 15:00:00","30.000","253.000","5.400","33.000","0.600","1004.600","","0.000","-99.000","-99.000","-99.000","34.700","","23.800",""
"C0T960","2020-05-08 15:00:00","120.000","136.000","1.400","28.000","0.970","996.400","","0.000","-99.000","-99.000","-99.000","30.400","","22.900",""
"C0SA80","2020-05-08 15:00:00","136.000","63.000","1.500","28.400","0.790","994.000","","0.000","-99.000","-99.000","-99.000","30.600","","22.800",""
"C0E780","2020-05-08 15:00:00","160.000","285.000","1.700","32.000","0.600","989.600","","0.000","-99.000","-99.000","-99.000","33.700","","23.800",""
"C0F9Q0","2020-05-08 15:00:00","149.000","256.000","3.800","30.800","0.700","990.600","","0.000","-99.000","-99.000","-99.000","31.900","","24.100",""
"C0F9X0","2020-05-08 15:00:00","166.000","267.000","4.800","31.100","0.630","989.700","","0.000","10.000","306.000","","31.700","","25.300",""
"C0F0D0","2020-05-08 15:00:00","3171.000","226.000","1.400","17.300","0.640","699.300","","0.000","-99.000","-99.000","-99.000","19.200","","6.000",""
"C0S730","2020-05-08 15:00:00","110.000","179.000","4.300","26.900","0.900","997.400","","0.000","-99.000","-99.000","-99.000","28.200","","24.800",""
"C0T790","2020-05-08 15:00:00","2830.000","279.000","0.700","19.800","0.560","728.100","","0.000","-99.000","-99.000","-99.000","21.600","","9.300",""
"C0V750","2020-05-08 15:00:00","50.000","238.000","3.900","30.600","0.790","1004.600","","0.000","-99.000","-99.000","-99.000","32.400","","27.600",""
"C0K530","2020-05-08 15:00:00","12.000","251.000","4.400","29.600","0.790","1007.600","","0.000","-99.000","-99.000","-99.000","31.700","","26.300",""
"C0M780","2020-05-08 15:00:00","30.000","274.000","4.200","31.400","0.670","1005.700","","0.000","-99.000","-99.000","-99.000","33.200","","25.800",""
"C0V360","2020-05-08 15:00:00","94.000","286.000","1.800","32.800","0.510","998.100","","0.000","-99.000","-99.000","-99.000","33.900","","23.200",""
"C0K510","2020-05-08 15:00:00","10.000","227.000","3.200","31.500","0.670","1007.000","","0.000","-99.000","-99.000","-99.000","32.900","","26.000",""
"C0D650","2020-05-08 15:00:00","97.000","283.000","2.900","29.100","0.730","997.200","","0.000","-99.000","-99.000","-99.000","30.300","","24.400",""
"C0V630","2020-05-08 15:00:00","19.000","243.000","1.800","30.500","0.770","1006.900","","0.000","-99.000","-99.000","-99.000","31.100","","27.500",""
"C0U910","2020-05-08 15:00:00","17.000","166.000","2.300","29.100","0.690","1006.900","","0.000","-99.000","-99.000","-99.000","30.100","","23.900",""
"C0U600","2020-05-08 15:00:00","10.000","124.000","1.500","27.200","0.940","1007.900","","0.000","-99.000","-99.000","-99.000","28.700","","23.400",""
"C0G820","2020-05-08 15:00:00","29.000","265.000","3.600","33.700","0.580","1004.800","","0.000","9.100","253.000","","34.600","","26.000",""
"C0R590","2020-05-08 15:00:00","72.000","274.000","3.900","32.900","0.590","1000.300","","0.000","-99.000","-99.000","-99.000","33.600","","26.200",""
"C0A9E0","2020-05-08 15:00:00","26.000","352.000","2.600","29.500","0.720","1005.600","","0.000","-99.000","-99.000","-99.000","31.300","","25.100",""
"C0R480","2020-05-08 15:00:00","57.000","194.000","3.400","31.700","0.620","1001.700","","0.000","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0X300","2020-05-08 15:00:00","70.000","274.000","1.800","32.300","0.610","1000.600","","0.000","-99.000","-99.000","-99.000","34.200","","23.400",""
"C0U970","2020-05-08 15:00:00","7.000","154.000","3.500","27.900","0.770","1009.600","","0.000","8.800","159.000","","29.100","","23.900",""
"C0SA90","2020-05-08 15:00:00","497.000","225.000","0.800","28.300","0.740","953.400","","0.000","-99.000","-99.000","-99.000","28.800","","22.100",""
"C0R750","2020-05-08 15:00:00","551.000","244.000","5.100","27.100","0.820","948.400","","0.000","-99.000","-99.000","-99.000","29.200","","22.300",""
"C0R340","2020-05-08 15:00:00","230.000","208.000","3.500","30.100","0.650","983.000","","0.000","-99.000","-99.000","-99.000","30.900","","22.400",""
"C0M750","2020-05-08 15:00:00","10.000","241.000","4.300","30.800","0.710","1007.800","","0.000","-99.000","-99.000","-99.000","31.800","","26.300",""
"C0I110","2020-05-08 15:00:00","161.000","240.000","2.100","33.400","0.540","991.100","","0.000","-99.000","-99.000","-99.000","34.900","","24.900",""
"C0V370","2020-05-08 15:00:00","74.000","272.000","1.800","33.100","0.590","1001.200","","0.000","-99.000","-99.000","-99.000","34.400","","24.600",""
"C0C690","2020-05-08 15:00:00","242.000","316.000","1.000","28.800","0.670","981.500","","0.000","-99.000","-99.000","-99.000","30.300","","22.900",""
"C0A540","2020-05-08 15:00:00","401.000","114.000","0.700","24.100","0.930","966.400","","0.000","-99.000","-99.000","-99.000","28.900","","22.000",""
"C0SA60","2020-05-08 15:00:00","6.000","196.000","0.700","28.600","0.850","1008.300","","0.000","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0H950","2020-05-08 15:00:00","192.000","268.000","1.500","33.300","0.530","987.100","","0.000","-99.000","-99.000","-99.000","33.400","","22.600",""
"C0O960","2020-05-08 15:00:00","112.000","245.000","1.900","31.800","0.600","995.100","","0.000","-99.000","-99.000","-99.000","33.000","","25.500",""
"C0AH10","2020-05-08 15:00:00","30.000","5.000","1.000","30.800","0.790","1004.200","","0.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0R820","2020-05-08 15:00:00","588.000","0.000","0.100","27.000","0.770","946.200","","0.000","-99.000","-99.000","-99.000","30.800","","22.100",""
"C0R680","2020-05-08 15:00:00","13.000","233.000","2.900","30.800","0.730","1008.000","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0X210","2020-05-08 15:00:00","38.000","273.000","3.900","32.200","0.600","1002.700","","0.000","-99.000","-99.000","-99.000","34.100","","25.000",""
"C0D430","2020-05-08 15:00:00","87.000","217.000","0.900","32.100","0.650","996.600","","0.000","-99.000","-99.000","-99.000","33.100","","22.600",""
"C0AD30","2020-05-08 15:00:00","20.000","13.000","1.700","30.300","0.690","1004.200","","0.000","-99.000","-99.000","-99.000","31.700","","25.500",""
"C0R240","2020-05-08 15:00:00","87.000","216.000","1.100","31.300","0.650","999.100","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0U960","2020-05-08 15:00:00","1885.000","11.000","1.200","17.900","0.990","813.400","","0.000","-99.000","-99.000","-99.000","20.900","","11.000",""
"C0T9E0","2020-05-08 15:00:00","415.000","198.000","0.300","23.400","0.950","965.000","","0.000","-99.000","-99.000","-99.000","25.000","","21.200",""
"C0D550","2020-05-08 15:00:00","1956.000","0.000","0.000","22.000","0.800","810.800","","0.000","-99.000","-99.000","-99.000","23.900","","15.300",""
"C0C630","2020-05-08 15:00:00","209.000","262.000","2.500","29.000","0.660","984.800","","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0W110","2020-05-08 16:00:00","16.000","188.000","5.700","23.300","0.910","1005.000","","0.500","-99.000","-99.000","-99.000","23.600","","19.800",""
"C0R670","2020-05-08 16:00:00","26.000","266.000","2.200","30.400","0.730","1007.500","","0.000","-99.000","-99.000","-99.000","30.800","","25.900",""
"C0X120","2020-05-08 16:00:00","28.000","210.000","2.900","31.500","0.680","1006.100","","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
"C0R100","2020-05-08 16:00:00","1006.000","193.000","1.000","23.300","0.850","901.300","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0R740","2020-05-08 16:00:00","58.000","293.000","2.700","29.800","0.740","1003.000","","0.000","-99.000","-99.000","-99.000","30.300","","25.600",""
"C0C700","2020-05-08 16:00:00","151.000","300.000","2.000","28.400","0.750","991.300","","0.000","7.600","268.000","","30.900","","23.400",""
"C0W130","2020-05-08 16:00:00","18.000","218.000","3.200","26.900","0.870","1005.400","","0.000","-99.000","-99.000","-99.000","28.300","","25.300",""
"C0F9R0","2020-05-08 16:00:00","20.000","272.000","4.200","30.300","0.790","1006.400","","0.000","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0V660","2020-05-08 16:00:00","25.000","242.000","2.800","30.700","0.750","1006.000","","0.000","-99.000","-99.000","-99.000","31.800","","27.400",""
"C0G780","2020-05-08 16:00:00","27.000","265.000","4.900","30.900","0.690","1005.000","","0.000","-99.000","-99.000","-99.000","32.700","","26.600",""
"C0C590","2020-05-08 16:00:00","72.000","251.000","1.500","27.700","0.810","999.100","","0.000","-99.000","-99.000","-99.000","30.000","","23.300",""
"C0I520","2020-05-08 16:00:00","3860.000","134.000","2.300","6.400","0.900","643.600","","-99.000","14.000","36.000","","6.800","","2.600",""
"C0M790","2020-05-08 16:00:00","15.000","249.000","3.200","31.200","0.630","1005.400","","0.000","-99.000","-99.000","-99.000","33.400","","26.400",""
"C0R130","2020-05-08 16:00:00","1040.000","259.000","1.500","24.600","0.850","895.200","","0.000","-99.000","-99.000","-99.000","29.800","","21.600",""
"C0AH30","2020-05-08 16:00:00","755.000","153.000","4.200","21.700","1.000","925.200","","0.000","-99.000","-99.000","-99.000","26.400","","19.600",""
"C0K291","2020-05-08 16:00:00","8.000","234.000","3.600","30.700","0.730","1007.700","","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0D480","2020-05-08 16:00:00","223.000","248.000","1.100","27.800","0.780","982.100","","0.000","6.600","201.000","","30.500","","21.400",""
"C0F0C0","2020-05-08 16:00:00","983.000","184.000","2.400","26.000","0.860","901.800","","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0U860","2020-05-08 16:00:00","5.000","63.000","2.200","27.100","0.880","1008.600","","0.000","-99.000","-99.000","-99.000","28.500","","24.300",""
"C0UA50","2020-05-08 16:00:00","808.000","132.000","4.200","20.800","1.000","920.500","","0.000","-99.000","-99.000","-99.000","22.400","","19.600",""
"C0R220","2020-05-08 16:00:00","23.000","213.000","1.700","31.200","0.750","1006.400","","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0A870","2020-05-08 16:00:00","685.000","139.000","1.100","23.800","0.940","931.300","","0.000","-99.000","-99.000","-99.000","27.200","","20.700",""
"C0V670","2020-05-08 16:00:00","20.000","207.000","1.500","30.600","0.770","1006.400","","0.000","-99.000","-99.000","-99.000","31.200","","28.200",""
"C0C540","2020-05-08 16:00:00","46.000","252.000","2.300","28.900","0.750","1002.700","","0.000","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0R770","2020-05-08 16:00:00","93.000","263.000","4.000","28.800","0.770","998.500","","0.000","-99.000","-99.000","-99.000","30.800","","22.800",""
"C0F9O0","2020-05-08 16:00:00","175.000","265.000","1.000","32.800","0.540","988.100","","0.000","-99.000","-99.000","-99.000","34.600","","26.900",""
"C0Z230","2020-05-08 16:00:00","31.000","211.000","3.700","25.500","0.860","1007.100","","4.000","-99.000","-99.000","-99.000","26.800","","23.600",""
"C0U900","2020-05-08 16:00:00","63.000","28.000","2.400","27.100","0.910","1002.900","","0.000","-99.000","-99.000","-99.000","28.500","","23.500",""
"C0X200","2020-05-08 16:00:00","61.000","227.000","2.600","31.000","0.660","1001.300","","0.000","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0G640","2020-05-08 16:00:00","17.000","237.000","2.900","30.600","0.700","1009.000","","0.000","-99.000","-99.000","-99.000","32.700","","25.300",""
"C0Z080","2020-05-08 16:00:00","298.000","0.000","0.000","25.700","0.940","976.000","","0.000","-99.000","-99.000","-99.000","32.900","","21.800",""
"C0U770","2020-05-08 16:00:00","5.000","137.000","1.400","26.200","0.990","1009.200","","1.000","-99.000","-99.000","-99.000","26.700","","23.300",""
"C0Z210","2020-05-08 16:00:00","126.000","33.000","1.000","27.600","0.790","995.700","","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0V690","2020-05-08 16:00:00","30.000","236.000","3.400","29.800","0.820","1006.200","","0.000","-99.000","-99.000","-99.000","30.300","","28.200",""
"C0M690","2020-05-08 16:00:00","33.000","268.000","3.500","31.800","0.590","1003.700","","0.000","-99.000","-99.000","-99.000","33.800","","25.100",""
"C0R440","2020-05-08 16:00:00","1679.000","344.000","3.900","18.100","1.000","833.500","","0.000","-99.000","-99.000","-99.000","19.800","","18.100",""
"C0F970","2020-05-08 16:00:00","145.000","244.000","3.100","31.800","0.530","990.800","","0.000","8.300","222.000","","33.200","","24.600",""
"C0C490","2020-05-08 16:00:00","157.000","338.000","0.900","29.200","0.700","990.100","","0.000","-99.000","-99.000","-99.000","31.100","","22.900",""
"C0X160","2020-05-08 16:00:00","26.000","217.000","3.600","30.900","0.710","1005.100","","0.000","-99.000","-99.000","-99.000","31.900","","27.100",""
"C0S760","2020-05-08 16:00:00","1621.000","171.000","0.800","18.800","1.000","838.100","","0.500","-99.000","-99.000","-99.000","20.500","","15.000",""
